
time,gFx,gFy,gFz,ax,ay,az,I,Latitude,Longitude,Speed (m/s),
13:54:35:636,0.1857,0.4498,1.2424,0.7486,0.8842,0.4091,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:649,0.1857,0.4498,1.2424,0.7486,0.8842,0.4091,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:657,0.1605,0.4592,1.1383,0.7486,0.8842,0.4091,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:658,0.1605,0.4592,1.1383,1.2385,0.3963,1.6268,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:678,0.1713,0.4406,1.0843,1.2385,0.3963,1.6268,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:700,0.2118,0.4452,1.0078,1.2385,0.3963,1.6268,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:716,0.2118,0.4452,1.0078,1.2385,0.3963,1.6268,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:720,0.2810,0.3876,1.0776,1.2385,0.3963,1.6268,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:725,0.2810,0.3876,1.0776,1.2836,0.1491,2.7612,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:742,0.2564,0.3578,1.0447,1.2836,0.1491,2.7612,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:763,0.2173,0.3445,0.9972,1.2836,0.1491,2.7612,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:786,0.2173,0.3445,0.9972,1.2836,0.1491,2.7612,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:787,0.1506,0.3343,0.9834,1.2836,0.1491,2.7612,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:792,0.1506,0.3343,0.9834,1.3182,-0.0800,1.2041,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:805,0.0801,0.3197,0.9667,1.3182,-0.0800,1.2041,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:827,0.0405,0.3259,0.8880,1.3182,-0.0800,1.2041,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:848,0.0248,0.3611,0.7639,1.3182,-0.0800,1.2041,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:852,0.0248,0.3611,0.7639,1.3182,-0.0800,1.2041,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:861,0.0248,0.3611,0.7639,0.7646,-0.7743,0.5944,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:869,-0.0037,0.3778,0.6806,0.7646,-0.7743,0.5944,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:890,0.0021,0.3852,0.6810,0.7646,-0.7743,0.5944,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:911,-0.0095,0.4112,0.7021,0.7646,-0.7743,0.5944,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:920,-0.0095,0.4112,0.7021,0.7646,-0.7743,0.5944,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:929,-0.0095,0.4112,0.7021,-0.7296,-0.7854,-0.9493,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:932,-0.0076,0.4137,0.7009,-0.7296,-0.7854,-0.9493,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:962,-0.0016,0.4103,0.6547,-0.7296,-0.7854,-0.9493,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:989,-0.0016,0.4103,0.6547,-0.7296,-0.7854,-0.9493,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:35:997,-0.0016,0.4103,0.6547,-0.8486,-0.2995,-1.9525,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:002,0.0106,0.4610,0.6544,-0.8486,-0.2995,-1.9525,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:004,0.0139,0.4490,0.6843,-0.8486,-0.2995,-1.9525,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:056,0.0139,0.4490,0.6843,-0.8486,-0.2995,-1.9525,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:065,0.0139,0.4490,0.6843,-0.6090,-0.0071,-1.9529,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:069,-0.0407,0.4538,0.7514,-0.6090,-0.0071,-1.9529,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:070,-0.0353,0.5206,0.7271,-0.6090,-0.0071,-1.9529,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:070,-0.1011,0.4997,0.6866,-0.6090,-0.0071,-1.9529,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:117,-0.0447,0.5437,0.7478,-0.6090,-0.0071,-1.9529,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:118,0.0111,0.5289,0.9192,-0.6090,-0.0071,-1.9529,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:123,0.0111,0.5289,0.9192,-0.6090,-0.0071,-1.9529,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:128,0.0327,0.4983,0.9995,-0.6090,-0.0071,-1.9529,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:132,0.0327,0.4983,0.9995,-0.8739,0.4400,-1.2350,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:191,0.0327,0.4983,0.9995,-0.8739,0.4400,-1.2350,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:195,-0.0214,0.5152,0.9170,-0.8739,0.4400,-1.2350,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:196,-0.0993,0.5500,0.8383,-0.8739,0.4400,-1.2350,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:197,-0.1369,0.5239,0.8735,-0.8739,0.4400,-1.2350,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:199,-0.1369,0.5239,0.8735,0.0608,0.7939,0.4089,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:259,-0.1369,0.5239,0.8735,0.0608,0.7939,0.4089,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:261,-0.1475,0.4248,1.0491,0.0608,0.7939,0.4089,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:262,-0.1257,0.2997,1.3284,0.0608,0.7939,0.4089,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:263,-0.0506,0.2305,1.3504,0.0608,0.7939,0.4089,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:268,-0.0506,0.2305,1.3504,-0.6861,1.0660,0.0524,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:296,-0.0659,0.2199,1.1380,-0.6861,1.0660,0.0524,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:297,-0.0457,0.2425,0.9881,-0.6861,1.0660,0.0524,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:327,-0.0457,0.2425,0.9881,-0.6861,1.0660,0.0524,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:335,-0.0457,0.2425,0.9881,-0.7020,-0.6275,3.0734,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:363,-0.0223,0.2273,0.9321,-0.7020,-0.6275,3.0734,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:365,0.0272,0.1442,1.0013,-0.7020,-0.6275,3.0734,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:366,0.0148,0.1785,1.1387,-0.7020,-0.6275,3.0734,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:394,0.0148,0.1785,1.1387,-0.7020,-0.6275,3.0734,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:403,0.0148,0.1785,1.1387,-0.1719,-0.5118,0.0312,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:429,0.0381,0.1376,1.2218,-0.1719,-0.5118,0.0312,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:431,0.0275,0.0892,1.1941,-0.1719,-0.5118,0.0312,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:432,0.0637,0.1229,1.0384,-0.1719,-0.5118,0.0312,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:462,0.0637,0.1229,1.0384,-0.1719,-0.5118,0.0312,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:471,0.0637,0.1229,1.0384,0.3012,-0.7204,1.6957,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:496,0.0363,0.1515,0.8961,0.3012,-0.7204,1.6957,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:497,0.0158,0.1947,0.8184,0.3012,-0.7204,1.6957,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:498,0.0223,0.2176,0.8236,0.3012,-0.7204,1.6957,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:506,0.0330,0.2279,0.8637,0.3012,-0.7204,1.6957,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:530,0.0330,0.2279,0.8637,0.3012,-0.7204,1.6957,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:539,0.0330,0.2279,0.8637,0.5390,-0.5255,-0.9623,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:563,0.0389,0.2318,0.8636,0.5390,-0.5255,-0.9623,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:564,0.0162,0.2431,0.8509,0.5390,-0.5255,-0.9623,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:597,0.0162,0.2431,0.8509,0.5390,-0.5255,-0.9623,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:606,0.0162,0.2431,0.8509,0.5170,0.0137,-1.1516,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:630,0.0129,0.2545,0.8797,0.5170,0.0137,-1.1516,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:631,0.0056,0.2487,0.8243,0.5170,0.0137,-1.1516,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:632,-0.0001,0.2633,0.8628,0.5170,0.0137,-1.1516,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:666,-0.0001,0.2633,0.8628,0.5170,0.0137,-1.1516,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:674,-0.0001,0.2633,0.8628,0.2881,0.1766,-1.0335,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:696,0.0067,0.2653,0.8750,0.2881,0.1766,-1.0335,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:698,0.0052,0.2860,0.8809,0.2881,0.1766,-1.0335,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:699,0.0026,0.2929,0.9135,0.2881,0.1766,-1.0335,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:700,0.0054,0.3125,0.9609,0.2881,0.1766,-1.0335,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:733,0.0054,0.3125,0.9609,0.2881,0.1766,-1.0335,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:742,0.0054,0.3125,0.9609,0.3460,0.3219,-0.5940,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:763,0.0012,0.3101,0.9853,0.3460,0.3219,-0.5940,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:764,0.0123,0.2973,1.0718,0.3460,0.3219,-0.5940,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:765,0.0155,0.3067,1.1433,0.3460,0.3219,-0.5940,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:801,0.0155,0.3067,1.1433,0.3460,0.3219,-0.5940,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:810,0.0155,0.3067,1.1433,0.1184,0.3274,0.6047,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:829,0.0303,0.3213,1.1494,0.1184,0.3274,0.6047,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:831,0.0706,0.3315,1.1207,0.1184,0.3274,0.6047,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:831,0.1124,0.3250,1.0680,0.1184,0.3274,0.6047,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:871,0.1124,0.3250,1.0680,0.1184,0.3274,0.6047,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:877,0.1124,0.3250,1.0680,0.1819,0.0965,1.6554,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:896,0.1722,0.2811,1.2103,0.1819,0.0965,1.6554,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:897,0.2082,0.2628,1.2986,0.1819,0.0965,1.6554,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:898,0.1483,0.2838,1.1765,0.1819,0.0965,1.6554,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:937,0.1483,0.2838,1.1765,0.1819,0.0965,1.6554,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:947,0.1483,0.2838,1.1765,0.9552,-0.5100,2.2755,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:975,0.0970,0.3236,1.0610,0.9552,-0.5100,2.2755,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:976,0.1215,0.3306,0.9885,0.9552,-0.5100,2.2755,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:977,0.1806,0.3111,0.9866,0.9552,-0.5100,2.2755,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:36:982,0.1571,0.2780,0.9697,0.9552,-0.5100,2.2755,79999.9922,50.37551746,16.28191755,0.60000002,
13:54:37:006,0.1571,0.2780,0.9697,0.9552,-0.5100,2.2755,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:013,0.1571,0.2780,0.9697,0.2311,-0.3442,0.5469,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:031,0.1113,0.2539,0.9831,0.2311,-0.3442,0.5469,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:034,0.0801,0.2530,0.9897,0.2311,-0.3442,0.5469,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:073,0.0801,0.2530,0.9897,0.2311,-0.3442,0.5469,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:081,0.0801,0.2530,0.9897,0.0488,-0.7730,0.0638,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:097,0.0656,0.2608,0.9516,0.0488,-0.7730,0.0638,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:101,0.0543,0.2777,0.8800,0.0488,-0.7730,0.0638,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:104,0.0073,0.2879,0.7778,0.0488,-0.7730,0.0638,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:141,0.0073,0.2879,0.7778,0.0488,-0.7730,0.0638,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:150,0.0073,0.2879,0.7778,-0.5496,-0.6396,-0.9773,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:164,-0.0313,0.2904,0.7206,-0.5496,-0.6396,-0.9773,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:168,-0.0483,0.3026,0.7035,-0.5496,-0.6396,-0.9773,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:170,-0.0458,0.3136,0.6988,-0.5496,-0.6396,-0.9773,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:173,-0.0260,0.3255,0.7185,-0.5496,-0.6396,-0.9773,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:209,-0.0260,0.3255,0.7185,-0.5496,-0.6396,-0.9773,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:217,-0.0260,0.3255,0.7185,-0.9943,-0.2944,-2.2428,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:231,-0.0116,0.3330,0.7299,-0.9943,-0.2944,-2.2428,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:235,0.0008,0.3361,0.7234,-0.9943,-0.2944,-2.2428,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:238,0.0103,0.3391,0.7135,-0.9943,-0.2944,-2.2428,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:276,0.0103,0.3391,0.7135,-0.9943,-0.2944,-2.2428,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:288,0.0103,0.3391,0.7135,-0.5227,-0.0434,-1.8311,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:297,-0.0026,0.3269,0.7169,-0.5227,-0.0434,-1.8311,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:298,-0.0197,0.3156,0.7409,-0.5227,-0.0434,-1.8311,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:300,-0.0407,0.3236,0.7644,-0.5227,-0.0434,-1.8311,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:315,-0.0335,0.3732,0.8469,-0.5227,-0.0434,-1.8311,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:346,-0.0335,0.3732,0.8469,-0.5227,-0.0434,-1.8311,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:353,-0.0335,0.3732,0.8469,-0.5389,-0.1328,-1.5390,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:354,0.0142,0.3610,0.9341,-0.5389,-0.1328,-1.5390,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:355,0.0121,0.3192,0.9516,-0.5389,-0.1328,-1.5390,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:384,0.0008,0.2757,0.8637,-0.5389,-0.1328,-1.5390,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:412,0.0008,0.2757,0.8637,-0.5389,-0.1328,-1.5390,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:421,0.0008,0.2757,0.8637,-0.6350,0.1139,0.1221,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:449,-0.0123,0.2730,0.7913,-0.6350,0.1139,0.1221,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:452,-0.1303,0.3125,0.8313,-0.6350,0.1139,0.1221,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:453,-0.0197,0.1762,0.8874,-0.6350,0.1139,0.1221,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:481,-0.0197,0.1762,0.8874,-0.6350,0.1139,0.1221,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:488,-0.0197,0.1762,0.8874,-1.2879,-0.3329,-0.5281,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:517,-0.0534,0.0789,0.7678,-1.2879,-0.3329,-0.5281,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:519,0.1671,0.0649,0.9145,-1.2879,-0.3329,-0.5281,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:520,0.2108,0.1063,1.2176,-1.2879,-0.3329,-0.5281,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:548,0.2108,0.1063,1.2176,-1.2879,-0.3329,-0.5281,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:556,0.2108,0.1063,1.2176,-0.6914,-1.3212,-0.0571,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:583,0.2862,0.2256,1.1765,-0.6914,-1.3212,-0.0571,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:585,0.1791,0.1444,1.1551,-0.6914,-1.3212,-0.0571,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:587,0.2226,-0.0217,0.5616,-0.6914,-1.3212,-0.0571,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:610,-0.0742,0.0889,0.7393,-0.6914,-1.3212,-0.0571,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:611,-0.2554,0.1825,1.6372,-0.6914,-1.3212,-0.0571,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:615,-0.2554,0.1825,1.6372,-0.6914,-1.3212,-0.0571,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:624,-0.2554,0.1825,1.6372,2.4644,-0.8045,1.4510,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:627,-0.2554,0.1825,1.6372,2.4644,-0.8045,1.4510,79999.9922,50.37557985,16.28185722,1.09000003,
13:54:37:628,-0.0612,0.2125,1.4054,2.4644,-0.8045,1.4510,79999.9922,50.37557985,16.28185722,1.09000003,
13:56:11:956,0.4167,0.2157,0.1006,2.4644,-0.8045,1.4510,79999.9922,50.37557985,16.28185722,1.09000003,
13:56:11:957,0.4167,0.2157,0.1006,2.4644,-0.8045,1.4510,79999.9922,50.37558054,16.28186623,0.94000000,
13:56:11:970,0.4167,0.2157,0.1006,2.4644,-0.8045,1.4510,819.9901,50.37558054,16.28186623,0.94000000,
13:56:11:973,0.2018,0.2005,0.0320,2.4644,-0.8045,1.4510,819.9901,50.37558054,16.28186623,0.94000000,
13:56:11:994,0.1508,0.1486,0.3780,2.4644,-0.8045,1.4510,819.9901,50.37558054,16.28186623,0.94000000,
13:56:12:015,-0.0435,0.0657,0.4694,2.4644,-0.8045,1.4510,819.9901,50.37558054,16.28186623,0.94000000,
13:56:12:024,-0.0435,0.0657,0.4694,2.4644,-0.8045,1.4510,819.9901,50.37558054,16.28186623,0.94000000,
13:56:12:062,-0.0643,0.0503,0.6306,2.4644,-0.8045,1.4510,819.9901,50.37558054,16.28186623,0.94000000,
13:56:12:063,-0.0643,0.0503,0.6306,0.0000,0.0000,0.0000,819.9901,50.37558054,16.28186623,0.94000000,
13:56:12:063,-0.0643,0.0503,0.6306,0.0000,0.0000,0.0000,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:063,-0.0124,0.0693,1.0199,0.0000,0.0000,0.0000,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:079,0.2157,0.0414,1.3877,0.0000,0.0000,0.0000,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:091,0.2157,0.0414,1.3877,0.0000,0.0000,0.0000,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:099,0.4787,0.0004,1.6997,0.0000,0.0000,0.0000,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:146,0.4787,0.0004,1.6997,-1.7622,-0.5336,1.6377,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:147,0.3573,0.0844,1.7701,-1.7622,-0.5336,1.6377,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:147,0.1007,0.0895,1.6366,-1.7622,-0.5336,1.6377,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:161,0.1007,0.0895,1.6366,-1.7622,-0.5336,1.6377,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:163,0.3957,0.1309,1.4922,-1.7622,-0.5336,1.6377,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:178,0.3957,0.1309,1.4922,0.4397,-0.8758,7.4073,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:184,0.6202,0.2902,1.4577,0.4397,-0.8758,7.4073,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:207,0.5103,0.3055,1.4595,0.4397,-0.8758,7.4073,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:227,0.5103,0.3055,1.4595,0.4397,-0.8758,7.4073,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:228,0.3558,0.2886,1.3584,0.4397,-0.8758,7.4073,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:244,0.3558,0.2886,1.3584,0.7354,-0.5181,6.5996,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:248,0.5532,0.2876,0.9799,0.7354,-0.5181,6.5996,824.9850,50.37558054,16.28186623,0.94000000,
13:56:12:250,0.5532,0.2876,0.9799,0.7354,-0.5181,6.5996,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:269,0.4528,0.5220,0.9939,0.7354,-0.5181,6.5996,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:290,0.2917,0.4465,1.0099,0.7354,-0.5181,6.5996,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:294,0.2917,0.4465,1.0099,0.7354,-0.5181,6.5996,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:313,0.2917,0.4465,1.0099,2.0710,0.0972,3.2931,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:316,0.1603,0.4424,0.8056,2.0710,0.0972,3.2931,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:334,0.0673,0.5052,0.6091,2.0710,0.0972,3.2931,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:355,0.0926,0.4765,0.4687,2.0710,0.0972,3.2931,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:362,0.0926,0.4765,0.4687,2.0710,0.0972,3.2931,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:376,0.2487,0.3874,0.4786,2.0710,0.0972,3.2931,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:379,0.2487,0.3874,0.4786,1.2435,1.1307,-0.4239,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:397,0.3361,0.2992,0.5642,1.2435,1.1307,-0.4239,27089.9785,50.37558054,16.28186623,0.94000000,
13:56:12:410,0.3361,0.2992,0.5642,1.2435,1.1307,-0.4239,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:418,0.1955,0.3729,0.6534,1.2435,1.1307,-0.4239,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:431,0.1955,0.3729,0.6534,1.2435,1.1307,-0.4239,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:439,-0.0216,0.4740,0.6143,1.2435,1.1307,-0.4239,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:447,-0.0216,0.4740,0.6143,0.2801,0.9390,-3.9927,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:460,-0.0467,0.4440,0.5826,0.2801,0.9390,-3.9927,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:481,-0.0916,0.4494,0.5289,0.2801,0.9390,-3.9927,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:498,-0.0916,0.4494,0.5289,0.2801,0.9390,-3.9927,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:502,-0.1672,0.4800,0.4733,0.2801,0.9390,-3.9927,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:516,-0.1672,0.4800,0.4733,0.4057,-0.0313,-2.5297,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:523,-0.2083,0.4863,0.4805,0.4057,-0.0313,-2.5297,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:545,-0.2370,0.5014,0.5442,0.4057,-0.0313,-2.5297,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:567,-0.2370,0.5014,0.5442,0.4057,-0.0313,-2.5297,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:568,-0.2288,0.5190,0.6029,0.4057,-0.0313,-2.5297,17869.0059,50.37558054,16.28186623,0.94000000,
13:56:12:570,-0.2288,0.5190,0.6029,0.4057,-0.0313,-2.5297,12582.0010,50.37558054,16.28186623,0.94000000,
13:56:12:582,-0.2288,0.5190,0.6029,-1.7271,0.3492,-3.0871,12582.0010,50.37558054,16.28186623,0.94000000,
13:56:12:587,-0.1862,0.5468,0.6775,-1.7271,0.3492,-3.0871,12582.0010,50.37558054,16.28186623,0.94000000,
13:56:12:608,-0.1762,0.5575,0.7139,-1.7271,0.3492,-3.0871,12582.0010,50.37558054,16.28186623,0.94000000,
13:56:12:634,-0.1762,0.5575,0.7139,-1.7271,0.3492,-3.0871,12582.0010,50.37558054,16.28186623,0.94000000,
13:56:12:641,-0.2027,0.5573,0.7471,-1.7271,0.3492,-3.0871,12582.0010,50.37558054,16.28186623,0.94000000,
13:56:12:650,-0.2027,0.5573,0.7471,-2.2245,0.7392,-2.0527,12582.0010,50.37558054,16.28186623,0.94000000,
